INSERT INTO loggers
('first_name','last_name','state','zip','country','gender','birthdate'),
('Kendall','MILLER','LA','85415','US','Female','1983-11-23'),
('Karley','OROZCO','IL','24804','US','Female','1923-04-08'),
('Paige','LEE','WI','87831','US','Female','1980-10-01'),
('Emily','HOOVER','FL','43168','US','Female','1923-08-25'),
('Caroline','LEONARD','LA','88151','US','Female','1986-12-17'),
('Mackenzi','BOWERS','MD','57270','US','Female','1937-08-01'),
('Jesse','CHAN','MO','78785','US','Female','1980-08-01'),
('Alice','WONG','NM','62624','US','Female','1958-10-21'),
('Britney','MARTIN','KS','73164','US','Female','1990-02-06'),
('Bethany','HART','NY','43993','US','Female','1937-02-13'),
('Sarah','SEXTON','WI','86075','US','Female','1983-05-27'),
('Frances','SANCHEZ','AK','84276','US','Female','1977-06-02'),
('Gabriell','THORNTON','IN','77406','US','Female','1929-10-04'),
('Cayla','VINCENT','CO','51193','US','Female','1954-09-20'),
('Taylor','BOONE','DE','51669','US','Female','1967-11-06'),
('Catherin','THOMAS','NE','20717','US','Female','1944-11-10'),
('Kalyn','THOMAS','TX','69546','US','Female','1938-09-14'),
('Paige','JOHNSON','HI','81530','US','Female','1980-04-24'),
('Shawna','FLETCHER','CT','83226','US','Female','1972-03-31'),
('Michelle','MORALES','PA','58689','US','Female','1965-05-10'),
('Rebecca','LONG','CA','80635','US','Female','1990-09-02'),
('Rebecca','KIDD','WA','27151','US','Female','1924-11-25'),
('Lindsey','MILLER','FL','11081','US','Female','1924-10-23'),
('Victoria','JONES','WA','19666','US','Female','1930-12-24'),
('Elizabet','WAGNER','ME','34739','US','Female','1970-09-09'),
('Mary','MULLINS','CO','22617','US','Female','1992-05-11'),
('Desiree','HICKS','NC','62929','US','Female','1923-05-06'),
('Rachel','HANSON','KY','35133','US','Female','1975-06-05'),
('Laura','WOLFE','IL','51264','US','Female','1956-01-21'),
('Sierra','HOWARD','IA','12788','US','Female','1988-03-06'),
('Ashley','BURNS','FL','94023','US','Female','1953-08-13'),
('Paige','SMITH','GA','28309','US','Female','1941-01-28'),
('Milicent','SCOTT','ME','84085','US','Female','1991-07-28'),
('Sarah','PALMER','WA','64564','US','Female','1931-08-24'),
('Dana','DIAZ','MI','17184','US','Female','1943-03-14'),
('Elizabet','CLARK','AL','46934','US','Female','1944-08-26'),
('Alice','DAVIES','WY','82968','US','Female','1942-01-17'),
('Laura','DAVIS','MN','32428','US','Female','1928-08-13'),
('Morgan','BROWN','CA','70829','US','Female','1981-10-12'),
('Britney','HOLT','NC','47743','US','Female','1946-08-23'),
('Cierra','EVANS','IN','95920','US','Female','1974-06-30'),
('Kaylynn','DIXON','LA','28919','US','Female','1934-08-18'),
('Megan','TAYLOR','NM','62870','US','Female','1954-01-08'),
('Alice','RIVERA','ID','34088','US','Female','1967-09-10'),
('Kylie','SMITH','MA','60429','US','Female','1935-08-06'),
('Angel','MCLAUGHLIN','GA','62004','US','Female','1966-10-26'),
('Jesse','FRAZIER','MA','68601','US','Female','1939-05-02'),
('Amanda','LOWERY','MO','43801','US','Female','1956-07-19'),
('Christia','AUSTIN','RI','48550','US','Female','1979-02-13'),
('Rox','RAMOS','KS','59060','US','Female','1939-06-09'),
('Victoria','SPENCER','IA','21589','US','Female','1936-06-07'),
('Julia','SMITH','ME','76157','US','Female','1926-04-05'),
('Jane','CALDWELL','NC','87635','US','Female','1976-11-04'),
('Kelly','KOCH','OH','41426','US','Female','1954-09-20'),
('Alexandr','MUELLER','NY','10331','US','Female','1945-09-24'),
('Jesse','CAREY','VA','21105','US','Female','1977-04-16'),
('Cynthia','SULLIVAN','SD','20227','US','Female','1951-10-21'),
('Destiny','BREWER','MN','44897','US','Female','1970-01-30'),
('Shelby','WILLIAMS','WV','21567','US','Female','1956-11-30'),
('Guadalup','JOHNSON','LA','28284','US','Female','1966-03-08'),
('Sydney','SCOTT','GA','51440','US','Female','1932-04-21'),
('Nia','PRATT','ME','14754','US','Female','1925-01-11'),
('Karla','CHAN','','00000','France','Female','1947-11-17'),
('Shelby','BARTON','','00000','Russia','Female','1959-08-01'),
('Morgan','FARMER','','00000','Russia','Female','1991-02-24'),
('Alexis','PENNINGTON','','00000','Germany','Female','1987-01-16'),
('Angel','OWENS','','00000','South Africa','Female','1984-12-06'),
('Monica','MICHAEL','','00000','South Africa','Female','1934-05-10'),
('Brooklyn','BENNETT','','00000','Russia','Female','1992-11-18'),
('Britney','COLEMAN','','00000','UK','Female','1928-05-19'),
('Hannah','THOMPSON','','00000','China','Female','1986-01-17'),
('Brittni','MCDOWELL','','00000','China','Female','1959-03-21'),
('Alexis','HIGGINS','','00000','France','Female','1989-11-02'),
('Jesse','BRUCE','','00000','China','Female','1941-12-18'),
('Samantha','PAYNE','','00000','China','Female','1976-11-04'),
('Dinah','MENDOZA','','00000','Japan','Female','1990-02-09'),
('Christin','SULLIVAN','','00000','Germany','Female','1963-08-02'),
('Lauren','ODOM','','00000','Russia','Female','1926-09-13'),
('Christin','GRAHAM','','00000','UK','Female','1952-01-04'),
('Rebecca','CORTEZ','','00000','Canada','Female','1969-12-13'),
('Stephani','ALVARADO','NY','23638','US','Female','1946-11-06'),
('Miracle','WALKER','MI','23170','US','Female','1942-02-07'),
('Victoria','HAMMOND','WA','59420','US','Female','1947-06-11'),
('Ashley','MILLER','WA','80741','US','Female','1976-07-22'),
('Kennedy','WILLIAMS','KY','63118','US','Female','1925-06-02'),
('Brook','HERRERA','WA','12986','US','Female','1987-09-18'),
('Makayla','RAMIREZ','SC','82961','US','Female','1966-07-27'),
('Ariana','HARRISON','MD','89273','US','Female','1989-07-06'),
('Melanie','CONRAD','NY','91505','US','Female','1967-11-06'),
('Monica','JONES','NY','59017','US','Female','1928-09-18'),
('Elizabet','MACIAS','NE','64511','US','Female','1929-01-11'),
('Rachel','MILLER','CO','40595','US','Female','1941-09-18'),
('Mary','CALLAHAN','OK','83194','US','Female','1987-11-17'),
('Rachel','SUAREZ','MD','37014','US','Female','1967-01-25'),
('Jesse','RHODES','WI','49205','US','Female','1985-03-31'),
('Ariana','STRICKLAND','MT','39778','US','Female','1960-09-05'),
('Rachel','SUTTON','RI','69376','US','Female','1979-11-03'),
('Sarah','LOPEZ','CO','48415','US','Female','1949-01-25'),
('Emily','WRIGHT','NH','24810','US','Female','1980-07-24'),
('Cierra','HENDERSON','WV','53524','US','Female','1957-07-05'),
('Jane','MALONE','MD','67588','US','Female','1923-03-05'),
('Milicent','BROWN','ME','99084','US','Female','1993-08-03'),
('Amanda','HALL','KY','47103','US','Female','1972-07-02'),
('Lauren','TAYLOR','LA','14276','US','Female','1940-08-03'),
('Brenna','BUTLER','AR','18422','US','Female','1934-09-09'),
('Emily','DAVIS','AR','58241','US','Female','1987-11-18'),
('Alexandr','RODRIGUEZ','CO','27057','US','Female','1938-05-09'),
('Candice','MARSH','CO','14211','US','Female','1991-11-25'),
('Christin','OWENS','CO','93440','US','Female','1936-01-17'),
('Morgan','SPENCER','IL','79453','US','Female','1990-04-08'),
('Cynthia','GUZMAN','CT','33744','US','Female','1946-01-29'),
('Michelle','HUNTER','TN','36133','US','Female','1953-06-14'),
('Alice','JOHNSON','MT','13136','US','Female','1968-08-04'),
('Julia','BENNETT','NV','39222','US','Female','1979-04-11'),
('Alice','FISCHER','OH','48562','US','Female','1930-07-01'),
('Ayana','WILLIAMS','IL','13893','US','Female','1941-02-05'),
('Samantha','SNYDER','GA','46176','US','Female','1931-01-06'),
('Natalia','WELCH','NH','45445','US','Female','1973-02-16'),
('Pamela','BURTON','VA','13002','US','Female','1952-03-10'),
('Samantha','HERRERA','NV','70849','US','Female','1973-04-19'),
('Kelly','BERGER','WA','37728','US','Female','1966-05-31'),
('Erica','PERKINS','LA','38643','US','Female','1971-03-23'),
('Julia','MCNEIL','ID','21783','US','Female','1978-04-17'),
('Catherin','SIMPSON','AL','56469','US','Female','1979-05-09'),
('Kaycee','MENDOZA','KS','95455','US','Female','1942-07-20'),
('Ellen','FERNANDEZ','KS','83109','US','Female','1952-04-23'),
('Margaret','KING','MO','28112','US','Female','1928-01-07'),
('Alice','JACKSON','AK','83842','US','Female','1965-06-04'),
('Jane','RODRIGUEZ','PA','93172','US','Female','1987-04-30'),
('Caitlin','TAYLOR','CO','79032','US','Female','1921-11-24'),
('Carina','HENDERSON','VT','46813','US','Female','1947-05-03'),
('Lauren','BECKER','KY','74917','US','Female','1941-04-09'),
('Alana','GRIFFIN','ME','63628','US','Female','1938-08-20'),
('Victoria','HENDRIX','OH','58833','US','Female','1947-10-07'),
('Natalia','HAYES','NH','65972','US','Female','1935-10-23'),
('Kay','UNDERWOOD','CO','44583','US','Female','1945-06-28'),
('Abigail','PETERS','RI','68522','US','Female','1951-10-15'),
('Joan','SMITH','MT','17810','US','Female','1959-09-20'),
('Shannon','BENNETT','NV','23830','US','Female','1980-12-25'),
('Angel','BOYLE','FL','10998','US','Female','1947-01-30'),
('Elizabet','WILSON','OK','91484','US','Female','1930-03-19'),
('Elizabet','BROOKS','SD','88389','US','Female','1986-12-20'),
('Samantha','BATES','NH','51159','US','Female','1971-02-17'),
('Christin','BROWN','WY','68960','US','Female','1955-10-10'),
('Hannah','SCHWARTZ','ID','40399','US','Female','1989-08-31'),
('Noel','STEWART','AK','74842','US','Female','1968-07-24'),
('Shelby','RICHARDS','DE','45088','US','Female','1923-04-11'),
('Nicolett','FREY','NJ','22675','US','Female','1982-01-18'),
('Kylie','WHITE','ME','95320','US','Female','1936-12-13'),
('Jasmin','PARKER','IA','17630','US','Female','1941-07-21'),
('Erica','DAY','WI','63452','US','Female','1927-04-05'),
('Logan','KLEIN','TN','84724','US','Female','1933-11-27'),
('Isabella','MEZA','NC','13609','US','Female','1972-05-22'),
('Taylor','MURILLO','AZ','29564','US','Female','1939-06-18'),
('Meredith','PETERSEN','VT','34762','US','Female','1966-06-21'),
('Sarah','THOMPSON','KS','37261','US','Female','1942-03-16'),
('Mary','WOODARD','NM','64184','US','Female','1994-03-31'),
('Audrey','CROSS','WY','51358','US','Female','1967-07-24'),
('Crystal','FIELDS','KY','37549','US','Female','1940-10-17'),
('Amanda','CARR','','00000','Germany','Female','1925-01-10'),
('Catherin','WILLIAMS','','00000','Australia','Female','1986-03-22'),
('Margaret','BROWN','','00000','Chile','Female','1980-03-21'),
('Larissa','KING','','00000','South Africa','Female','1931-03-19'),
('Heidi','HODGE','','00000','Russia','Female','1963-09-29'),
('Fabiola','TORRES','','00000','Germany','Female','1990-12-23'),
('Robin','HERNANDEZ','','00000','Chile','Female','1945-12-25'),
('Raquel','LINDSEY','','00000','Japan','Female','1948-01-03'),
('Cynthia','MANNING','','00000','Chile','Female','1967-04-21'),
('Ashlynn','EVANS','','00000','UK','Female','1960-06-23'),
('Vanessa','CHAN','','00000','UK','Female','1934-07-28'),
('Melody','THOMAS','','00000','Chile','Female','1933-05-13'),
('Megan','ANDERSON','','00000','Germany','Female','1991-10-10'),
('Olive','MEYERS','','00000','China','Female','1953-10-10'),
('Alexandr','FITZGERALD','','00000','Canada','Female','1956-08-14'),
('Laura','ROBINSON','MO','12680','US','Female','1993-05-02'),
('Gabriell','STAFFORD','VA','49690','US','Female','1955-02-02'),
('Ashley','BARBER','TN','78269','US','Female','1950-08-18'),
('Kirsten','LEWIS','MA','48007','US','Female','1968-06-10'),
('Dana','JOHNSON','HI','83456','US','Female','1930-05-01'),
('Fabiola','PHELPS','WV','19300','US','Female','1965-01-04'),
('Britney','JONES','VA','85629','US','Female','1924-05-12'),
('Sarah','COLON','WV','14756','US','Female','1948-09-27'),
('Casandra','LEWIS','WY','51821','US','Female','1928-12-10'),
('Jesse','PAYNE','AK','49463','US','Female','1951-08-03'),
('Maegan','SOTO','RI','76435','US','Female','1931-06-12'),
('Jesse','BROWN','WV','45945','US','Female','1930-06-18'),
('Cheyanne','PAGE','SD','48544','US','Female','1944-05-05'),
('Karen','SMITH','PA','36118','US','Female','1932-11-30'),
('Kylie','CARTER','KY','12572','US','Female','1951-03-15'),
('Jane','HANSEN','IA','65711','US','Female','1989-09-05'),
('Christin','RAMSEY','CT','63088','US','Female','1923-12-15'),
('Keri','MURPHY','OK','78094','US','Female','1991-05-10'),
('Chelsea','ORTIZ','UT','81837','US','Female','1926-09-30'),
('Mary','HENDERSON','WV','15256','US','Female','1945-07-18'),
('Makayla','JOHNSON','DE','97554','US','Female','1971-07-05'),
('Margaret','DOUGLAS','MT','11170','US','Female','1936-07-17'),
('Madison','BARNES','OK','67055','US','Female','1984-11-27'),
('Ellen','WATTS','FL','26140','US','Female','1971-06-01'),
('Megan','ANDERSON','TN','41675','US','Female','1935-08-01'),
('Kourtney','FOX','KS','23198','US','Female','1924-11-20'),
('Courtney','DOYLE','TN','41780','US','Female','1960-03-03'),
('Casandra','LEE','DC','99818','US','Female','1966-04-05'),
('Hannah','PITTMAN','OR','14294','US','Female','1954-08-17'),
('Paige','GARCIA','WA','43333','US','Female','1975-11-29'),
('Amanda','SANDERS','AZ','42480','US','Female','1942-04-01'),
('Abigail','ADAMS','AR','75465','US','Female','1990-08-10'),
('Margaret','COLE','KS','79082','US','Female','1977-11-14'),
('Elizabet','SWANSON','WI','15540','US','Female','1970-12-17'),
('Lauren','POWERS','RI','93001','US','Female','1973-10-14'),
('Kelly','THOMPSON','AZ','16094','US','Female','1923-10-28'),
('Haley','BUTLER','CO','88971','US','Female','1932-09-14'),
('Ashley','GRIFFIN','DC','30536','US','Female','1985-12-08'),
('Megan','CLARK','WI','61574','US','Female','1948-04-08'),
('Natalia','SCOTT','TN','99219','US','Female','1952-05-22'),
('Tayler','MORRIS','CT','80670','US','Female','1972-09-17'),
('Megan','CROSBY','ND','80159','US','Female','1979-12-06'),
('Victoria','PAUL','KS','46920','US','Female','1949-07-24'),
('Ann','SWANSON','ND','58794','US','Female','1985-11-29'),
('Tessa','STEWART','NH','61876','US','Female','1992-05-16'),
('Judy','BROWN','NY','69354','US','Female','1939-03-03'),
('Madeline','BOYER','MO','47191','US','Female','1988-06-20'),
('Jacqueli','WHITE','UT','49562','US','Female','1969-01-23'),
('Courtney','BAKER','VA','47187','US','Female','1945-03-22'),
('Gabriell','MALONE','TN','25453','US','Female','1993-11-01'),
('Leila','DAUGHERTY','RI','65227','US','Female','1946-12-25'),
('Christin','GARRETT','LA','58367','US','Female','1966-10-18'),
('Alice','FLOYD','MT','33917','US','Female','1952-08-28'),
('Michelle','HARRELL','OH','47510','US','Female','1964-02-13'),
('Britney','MURPHY','MN','54034','US','Female','1939-05-23'),
('Mary','WILKINSON','IL','98504','US','Female','1936-07-23'),
('Amanda','MARTINEZ','VT','73152','US','Female','1944-08-22'),
('Paula','WOOD','NH','85707','US','Female','1969-04-25'),
('Patricia','RIDDLE','ND','34700','US','Female','1981-06-30'),
('May','WOOD','NH','59303','US','Female','1970-12-20'),
('Rachel','WILLIAMS','WY','77959','US','Female','1962-07-27'),
('Erin','SMITH','TX','11995','US','Female','1930-11-13'),
('Summer','CHAN','NE','98562','US','Female','1924-01-19'),
('Alondra','RODGERS','OK','55090','US','Female','1927-03-19'),
('Monica','CHRISTIAN','PA','80269','US','Female','1965-06-30'),
('Christin','WILLIAMS','NJ','19830','US','Female','1956-08-12'),
('Paige','ADAMS','NE','94663','US','Female','1928-11-14'),
('Mary','HUBBARD','AZ','26544','US','Female','1949-02-13'),
('Jesse','WINTERS','WA','19523','US','Female','1963-01-29'),
('Abigail','LOVE','MA','22170','US','Female','1962-01-26'),
('Rachel','BROOKS','DC','71261','US','Female','1971-04-18'),
('Christin','BARRON','AR','56838','US','Female','1958-11-25'),
('Mary','FLETCHER','RI','45164','US','Female','1951-06-23'),
('Mary','RANGEL','UT','56711','US','Female','1961-09-05'),
('Elizabet','LAWRENCE','MS','66326','US','Female','1952-10-11'),
('Catherin','HERNANDEZ','NH','42460','US','Female','1922-02-18'),
('Cynthia','GUZMAN','IA','11581','US','Female','1971-12-07'),
('Angel','BARNES','NJ','69970','US','Female','1965-01-22'),
('Lydia','ADAMS','OK','97897','US','Female','1942-05-02'),
('Michelle','WILLIAMS','DE','56572','US','Female','1944-09-18'),
('Fabiola','WOLF','UT','43958','US','Female','1932-12-20'),
('Taylor','LAWSON','CO','29936','US','Female','1984-06-08'),
('Deborah','PATTON','KY','31641','US','Female','1962-03-20'),
('Brooke','SANCHEZ','MS','49670','US','Female','1930-09-14'),
('Heaven','ROGERS','MN','92260','US','Female','1925-08-08'),
('Helen','DOMINGUEZ','DE','39104','US','Female','1931-03-07'),
('Mary','HESTER','AZ','31586','US','Female','1962-10-04'),
('Makayla','JOHNSON','WV','48298','US','Female','1959-01-29'),
('Brenda','HOLDEN','MA','59742','US','Female','1987-08-21'),
('Eunice','JIMENEZ','MN','29565','US','Female','1966-01-25'),
('Savannah','JOHNS','MD','14963','US','Female','1979-01-15'),
('Jennifer','THOMPSON','NJ','21508','US','Female','1943-10-19'),
('Britney','BERRY','SC','27227','US','Female','1974-10-21'),
('Megan','HALL','PA','93208','US','Female','1951-05-16'),
('Danielle','BLAKE','WI','37015','US','Female','1970-11-09'),
('Caitlin','LEONARD','OR','22680','US','Female','1988-08-18'),
('Brooke','MCKEE','NC','22235','US','Female','1926-11-04'),
('Haley','RICH','NC','86989','US','Female','1953-07-26'),
('Alice','MARTIN','VT','75219','US','Female','1922-03-07'),
('Natalia','MOORE','AZ','95486','US','Female','1949-02-01'),
('Kaley','CAMPBELL','CA','41728','US','Female','1968-07-02'),
('Karla','MITCHELL','PA','88942','US','Female','1934-11-28'),
('Jane','MAYS','LA','75956','US','Female','1989-03-03'),
('Michelle','NORMAN','AZ','47819','US','Female','1949-06-16'),
('Alice','HOLT','NH','56150','US','Female','1948-06-27'),
('Lauren','PATEL','MT','44857','US','Female','1977-06-17'),
('Makayla','DENNIS','DE','72098','US','Female','1962-06-16'),
('Hannah','SIMS','TX','75033','US','Female','1947-03-07'),
('Mary','LESTER','ME','22637','US','Female','1964-12-22'),
('Ariel','SANDOVAL','MO','20529','US','Female','1985-06-21'),
('Taylor','COLEMAN','GA','12662','US','Female','1962-01-27'),
('Kaela','MORAN','ME','91031','US','Female','1958-06-09'),
('Milicent','ROSS','MS','49521','US','Female','1958-09-16'),
